FID,GPID,ADDRESS,Shape__Are,DAUID,DA_ID,pop_2016_2,pop_2011,pop_chng_p,pop_dens,land_area,dwell_dens,0_14_yrs,15_64_yrs,65_plus_yr,20_24_yrs,20_24_pct,0_14_pct,15_64_pct,65_pls_pct,pop_age_av,dwellings,s_d_h,s_d_h_pct,hs_size_av,dwl_chld,dwl_chld_p,ave_inc,median_val,ave_val,owner,owner_pct,rentr,rentr_pct,own_30pls,rnt_30pls,rent_av,highr_ed,bach,bach_pct,mast,mast_pct,doct,doct_pct,unemployme,commute,transit,transit_p,walk,walk_pct,bicyc,bicyc_pct,mvrs_1yr_p,mvrs_3yr_p,noise_km,bark_km,bylaw_km,other_km,total_km,SCHOOL,Ranking,Ave_Rating,trees_km,walkscore,bikescore,ws_ave,bs_ave,FID_2,GPID_2,ADDRESS_2,LIST_PRICE,SOLD_ON,SELL_PRICE,DOM,BDRMS,BDRMS+,SIZE_SQFT,AGE,STYLE,BSMT,ASS_YR,ASS_AMT,TAX_YR,TAX_AMT,LOT_DPTH,LOT_FRNT,PARCEL_NO,COMMUNITY,TYPE,LAT,LON
"2411","2000023964",18 PINNACLE CRESCENT,135713.843750000000000,"35230488",35230488.000000000000000,577.000000000000000,609.000000000000000,-5.300000000000000,696.500000000000000,0.800000000000000,216.900000000000006,110.000000000000000,405.000000000000000,60.000000000000000,45.000000000000000,7.800000000000000,19.000000000000000,69.799999999999997,10.300000000000001,37.399999999999999,175.000000000000000,150.000000000000000,85.700000000000003,3.300000000000000,95.000000000000000,54.299999999999997,61706.000000000000000,420011.000000000058208,419940.000000000000000,170.000000000000000,89.500000000000000,20.000000000000000,10.500000000000000,11.400000000000000,0.000000000000000,0.000000000000000,475.000000000000000,95.000000000000000,20.000000000000000,15.000000000000000,3.200000000000000,0.000000000000000,0.000000000000000,3.200000000000000,290.000000000000000,10.000000000000000,3.400000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.100000000000000,21.399999999999999,12.267,2.61654544,1.61231220,211.83625793,228.33551025,Taylor Evans,6.70000000000,7.13000000000,3.79919558723,"52",,20.254,30.032,"2411","2000023964",18 PINNACLE CRESCENT,879900.000000000000000,"May 03, 2021",880000.000000000000000,12.000000000000000,3.000000000000000,,1500.000000000000000,50.000000000000000,Bungalow,Finished,,,2021.000000000000000,4929.270000000000437,,60.000000000000000,"-",West Willow Woods,ResidentialProperty,43.523885929999999,-80.272608890000001
"13094","2000025992",184 EDINBURGH ROAD NORTH,27890.195312500000000,"35230103",35230103.000000000000000,424.000000000000000,417.000000000000000,1.700000000000000,3854.500000000000000,0.100000000000000,1790.900000000000091,90.000000000000000,290.000000000000000,50.000000000000000,20.000000000000000,4.700000000000000,21.199999999999999,68.200000000000003,11.800000000000001,37.299999999999997,185.000000000000000,140.000000000000000,75.700000000000003,2.200000000000000,70.000000000000000,37.799999999999997,63035.000000000000000,320522.000000000000000,324018.000000000000000,155.000000000000000,79.500000000000000,40.000000000000000,20.500000000000000,16.100000000000001,0.000000000000000,1106.000000000000000,345.000000000000000,115.000000000000000,33.299999999999997,35.000000000000000,10.100000000000000,10.000000000000000,2.900000000000000,8.000000000000000,215.000000000000000,0.000000000000000,0.000000000000000,25.000000000000000,11.600000000000000,15.000000000000000,7.000000000000000,6.400000000000000,39.700000000000003,24.239,4.17553186,3.55072927,490.26885986,522.23162842,Paisley Rd,5.20000000000,5.23000000000,0.00000000000,"56","76",50.818,68.182,"13094","2000025992",184 EDINBURGH ROAD NORTH,624900.000000000000000,"May 01, 2021",785000.000000000000000,4.000000000000000,2.000000000000000,,700.000000000000000,100.000000000000000,Bungalow,Full,,,2020.000000000000000,4008.550000000000182,132.000000000000000,66.010000000000005,"-",Onward Willow,ResidentialProperty,43.541660600000000,-80.264055499999998
"15912","2000002401",1 DARBY ROAD,148585.136718750000000,"35230412",35230412.000000000000000,401.000000000000000,428.000000000000000,-6.300000000000000,3866.900000000000091,0.100000000000000,1220.000000000000000,50.000000000000000,330.000000000000000,20.000000000000000,45.000000000000000,11.300000000000001,12.500000000000000,82.500000000000000,5.000000000000000,38.600000000000001,120.000000000000000,120.000000000000000,100.000000000000000,3.200000000000000,80.000000000000000,66.700000000000003,69067.000000000000000,459488.999999999941792,469000.999999999941792,120.000000000000000,96.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,380.000000000000000,120.000000000000000,31.600000000000001,25.000000000000000,6.600000000000000,0.000000000000000,0.000000000000000,3.200000000000000,285.000000000000000,25.000000000000000,8.800000000000002,10.000000000000000,3.500000000000000,0.000000000000000,0.000000000000000,12.900000000000000,18.800000000000001,10.141,2.83132315,1.26576805,176.04486084,190.28384399,Taylor Evans,6.70000000000,7.13000000000,9.45398052252,"34","59",33.250,44.688,"15912","2000002401",1 DARBY ROAD,799900.000000000000000,"September 21, 2021",961000.000000000000000,4.000000000000000,4.000000000000000,,1500.000000000000000,50.000000000000000,2-Storey,Full,,,2021.000000000000000,5061.760000000000218,110.049999999999997,58.509999999999998,"-",Onward Willow,ResidentialProperty,43.521934899999998,-80.280454899999995
"26931","2000011794",122 GRANGE STREET,35506.476562500000000,"35230153",35230153.000000000000000,548.000000000000000,571.000000000000000,-4.000000000000000,2894.900000000000091,0.200000000000000,1536.799999999999955,60.000000000000000,360.000000000000000,125.000000000000000,25.000000000000000,4.500000000000000,10.900000000000000,65.500000000000000,22.699999999999999,45.899999999999999,285.000000000000000,150.000000000000000,52.600000000000001,1.900000000000000,75.000000000000000,26.300000000000001,53412.000000000000000,320826.000000000000000,319622.000000000000000,150.000000000000000,50.000000000000000,145.000000000000000,48.299999999999997,16.699999999999999,66.700000000000003,879.000000000000000,500.000000000000000,90.000000000000000,18.000000000000000,20.000000000000000,4.000000000000000,10.000000000000000,2.000000000000000,3.800000000000000,235.000000000000000,15.000000000000000,6.400000000000000,40.000000000000000,17.000000000000000,0.000000000000000,0.000000000000000,9.600000000000000,41.200000000000003,15.202,1.22748578,1.80606139,362.81365967,381.04840088,John Galt,4.40000000000,5.10000000000,52.40716075970,"51","59",55.341,55.707,"26931","2000011794",122 GRANGE STREET,795000.000000000000000,"October 20, 2021",770000.000000000000000,41.000000000000000,4.000000000000000,,1500.000000000000000,100.000000000000000,Bungalow,Full,2020.000000000000000,376000.000000000000000,2021.000000000000000,4296.210000000000036,97.000000000000000,66.480000000000004,"713340096",Central East,ResidentialProperty,43.553862299999999,-80.239233999999996
"28009","2000036266",364 YORK ROAD,3641.578125000000000,"35230164",35230164.000000000000000,422.000000000000000,433.000000000000000,-2.500000000000000,935.899999999999977,0.500000000000000,475.600000000000023,40.000000000000000,340.000000000000000,40.000000000000000,40.000000000000000,9.500000000000000,9.500000000000000,81.000000000000000,9.500000000000000,38.399999999999999,195.000000000000000,125.000000000000000,64.099999999999994,2.200000000000000,60.000000000000000,30.800000000000001,49318.000000000000000,250857.000000000000000,258367.000000000000000,130.000000000000000,66.700000000000003,70.000000000000000,35.899999999999999,15.400000000000000,50.000000000000000,1067.000000000000000,400.000000000000000,80.000000000000000,20.000000000000000,20.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,7.900000000000000,275.000000000000000,25.000000000000000,9.100000000000000,15.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,16.899999999999999,33.700000000000003,14.689,2.39309835,3.00231743,269.81289673,289.89303589,John Galt,4.40000000000,5.10000000000,38.26957464320,"0","17",50.284,48.827,"28009","2000036266",364 YORK ROAD,679900.000000000000000,"May 30, 2021",700000.000000000000000,10.000000000000000,3.000000000000000,,1100.000000000000000,,2-Storey,Half,,,2021.000000000000000,4706.000000000000000,100.000000000000000,39.000000000000000,"-",Village,ResidentialProperty,43.548776400000001,-80.228464399999993
"17358","2000024984",1 FERNBANK PLACE,67071.050781250000000,"35230496",35230496.000000000000000,1058.000000000000000,980.000000000000000,8.000000000000000,288.699999999999989,3.700000000000000,93.400000000000006,215.000000000000000,730.000000000000000,115.000000000000000,80.000000000000000,7.500000000000000,20.300000000000001,68.900000000000006,10.800000000000001,37.399999999999999,335.000000000000000,255.000000000000000,76.099999999999994,3.200000000000000,200.000000000000000,59.700000000000003,89951.000000000000000,536546.000000000000000,533582.000000000000000,315.000000000000000,92.599999999999994,20.000000000000000,5.900000000000000,9.500000000000000,0.000000000000000,0.000000000000000,820.000000000000000,325.000000000000000,39.600000000000001,65.000000000000000,7.900000000000000,15.000000000000000,1.800000000000000,1.500000000000000,600.000000000000000,15.000000000000000,2.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.500000000000000,31.000000000000000,5.710,0.94863337,0.82103127,128.60780334,136.08328247,Kortright Hills,6.50000000000,6.53000000000,0.00000000000,"24","38",22.130,28.326,"17358","2000024984",1 FERNBANK PLACE,1199900.000000000232831,"September 17, 2021",1385000.000000000000000,6.000000000000000,3.000000000000000,,2000.000000000000000,50.000000000000000,2-Storey,Finished,2021.000000000000000,544000.000000000000000,2021.000000000000000,6110.000000000000000,,93.000000000000000,"-",Kortright Hills,ResidentialProperty,43.502715999999999,-80.237330999999998
"17718","2000016983",14 LOCKYER ROAD,39099.128906250000000,"35230272",35230272.000000000000000,1252.000000000000000,1271.000000000000000,-1.500000000000000,1201.400000000000091,1.000000000000000,626.899999999999977,140.000000000000000,900.000000000000000,215.000000000000000,165.000000000000000,13.199999999999999,11.199999999999999,72.000000000000000,17.199999999999999,41.600000000000001,560.000000000000000,195.000000000000000,34.799999999999997,2.200000000000000,175.000000000000000,31.300000000000001,65796.000000000000000,400119.000000000058208,419494.000000000000000,305.000000000000000,55.000000000000000,255.000000000000000,45.899999999999999,9.800000000000001,47.100000000000001,1070.000000000000000,1045.000000000000000,420.000000000000000,40.200000000000003,110.000000000000000,10.500000000000000,40.000000000000000,3.800000000000000,4.200000000000000,620.000000000000000,85.000000000000000,13.699999999999999,65.000000000000000,10.500000000000000,25.000000000000000,4.000000000000000,25.800000000000001,46.200000000000003,25.347,3.64228487,1.78928220,481.98324585,512.76196289,Priory Park,6.00000000000,4.85000000000,38.43687289110,"12",,19.310,31.476,"17718","2000016983",14 LOCKYER ROAD,1200000.000000000000000,"July 13, 2021",1350000.000000000000000,5.000000000000000,5.000000000000000,,2000.000000000000000,99.000000000000000,2-Storey,Full,2021.000000000000000,587000.000000000000000,2021.000000000000000,6707.109999999999673,150.000000000000000,83.989999999999995,"-",Old University,ResidentialProperty,43.527628600000000,-80.246750800000001
"19327","2000005697",399 STARWOOD DRIVE,19777.546875000000000,"35230366",35230366.000000000000000,3631.000000000000000,3119.000000000000000,16.399999999999999,3210.400000000000091,1.100000000000000,1020.399999999999977,1015.000000000000000,2420.000000000000000,195.000000000000000,180.000000000000000,5.000000000000000,28.000000000000000,66.700000000000003,5.400000000000000,31.699999999999999,1145.000000000000000,685.000000000000000,59.799999999999997,3.200000000000000,710.000000000000000,62.000000000000000,70064.000000000000000,421096.999999999941792,433144.000000000000000,1120.000000000000000,94.900000000000006,60.000000000000000,5.100000000000000,13.800000000000001,33.299999999999997,1413.000000000000000,2675.000000000000000,790.000000000000000,29.500000000000000,120.000000000000000,4.500000000000000,25.000000000000000,0.900000000000000,3.200000000000000,2020.000000000000000,70.000000000000000,3.500000000000000,0.000000000000000,0.000000000000000,10.000000000000000,0.500000000000000,11.100000000000000,36.399999999999999,23.507,5.29886436,2.33692241,294.43505859,325.57644653,William C. Winegard,5.80000000000,5.78000000000,0.00000000000,,,18.306,34.271,"19327","2000005697",399 STARWOOD DRIVE,719900.000000000000000,"June 23, 2021",725900.000000000000000,23.000000000000000,3.000000000000000,,1500.000000000000000,,Backsplit 3,Unfinished,2021.000000000000000,337000.000000000000000,2020.000000000000000,3783.980000000000018,124.459999999999994,36.240000000000002,"714930244",Grange Hill East,ResidentialProperty,43.569279620000003,-80.232250809999996
"21971","2000019701",58 CARRINGTON PLACE,19393.546875000000000,"35230499",35230499.000000000000000,844.000000000000000,891.000000000000000,-5.300000000000000,1322.900000000000091,0.600000000000000,604.700000000000045,125.000000000000000,570.000000000000000,150.000000000000000,80.000000000000000,9.500000000000000,14.800000000000001,67.500000000000000,17.800000000000001,40.799999999999997,350.000000000000000,90.000000000000000,25.699999999999999,2.400000000000000,135.000000000000000,38.600000000000001,72011.000000000000000,400643.000000000058208,412800.999999999941792,295.000000000000000,85.500000000000000,50.000000000000000,14.500000000000000,13.800000000000001,50.000000000000000,1015.000000000000000,680.000000000000000,305.000000000000000,44.899999999999999,90.000000000000000,13.199999999999999,25.000000000000000,3.700000000000000,6.200000000000000,405.000000000000000,60.000000000000000,14.800000000000001,25.000000000000000,6.200000000000000,20.000000000000000,4.900000000000000,12.500000000000000,49.299999999999997,57.077,2.67469358,4.11861277,468.04812622,531.91693115,Rickson Ridge,7.00000000000,7.65000000000,0.00000000000,"9","57",12.817,51.437,"21971","2000019701",58 CARRINGTON PLACE,1099000.000000000000000,"November 26, 2021",1099000.000000000000000,14.000000000000000,3.000000000000000,2.000000000000000,,,2-Storey,Apartment,,,2021.000000000000000,6512.869999999999891,145.009999999999991,31.170000000000002,"714920515",Guelph South,ResidentialProperty,43.512582809999998,-80.206660549999995
"44875","2000014583",114 BAXTER DRIVE,11686.035156250000000,"35230393",35230393.000000000000000,4493.000000000000000,3214.000000000000000,39.799999999999997,3611.699999999999818,1.200000000000000,1299.200000000000045,1055.000000000000000,3105.000000000000000,335.000000000000000,340.000000000000000,7.600000000000000,23.500000000000000,69.200000000000003,7.500000000000000,33.700000000000003,1495.000000000000000,790.000000000000000,52.799999999999997,3.000000000000000,830.000000000000000,55.500000000000000,80801.000000000000000,501027.000000000058208,526109.000000000000000,1235.000000000000000,82.900000000000006,255.000000000000000,17.100000000000001,19.800000000000001,37.299999999999997,1538.000000000000000,3450.000000000000000,1315.000000000000000,38.100000000000001,245.000000000000000,7.100000000000000,95.000000000000000,2.800000000000000,6.600000000000000,2195.000000000000000,75.000000000000000,3.400000000000000,20.000000000000000,0.900000000000000,10.000000000000000,0.500000000000000,13.600000000000000,46.100000000000001,26.200,3.35748768,3.73598337,255.44079590,288.73345947,Westminster Woods,7.60000000000,7.68000000000,0.00000000000,"7","50",6.701,42.896,"44875","2000014583",114 BAXTER DRIVE,1299000.000000000000000,"October 07, 2021",1335000.000000000000000,1.000000000000000,4.000000000000000,,2500.000000000000000,15.000000000000000,2-Storey,Full,,,2021.000000000000000,6878.510000000000218,110.829999999999998,37.530000000000001,"-",Pine Ridge,ResidentialProperty,43.512986030000000,-80.176722729999994
"9887","2000016776",97 COLLEGE AVENUE WEST,33167.820312500000000,"35230169",35230169.000000000000000,451.000000000000000,470.000000000000000,-4.000000000000000,1629.299999999999955,0.300000000000000,864.299999999999955,50.000000000000000,295.000000000000000,105.000000000000000,45.000000000000000,10.000000000000000,11.100000000000000,65.599999999999994,23.300000000000001,43.399999999999999,180.000000000000000,145.000000000000000,80.599999999999994,2.500000000000000,60.000000000000000,33.299999999999997,82586.000000000000000,600036.000000000000000,670854.000000000116415,155.000000000000000,83.799999999999997,30.000000000000000,16.199999999999999,12.900000000000000,0.000000000000000,0.000000000000000,470.000000000000000,200.000000000000000,42.600000000000001,50.000000000000000,10.600000000000000,20.000000000000000,4.300000000000000,0.000000000000000,265.000000000000000,10.000000000000000,3.800000000000000,45.000000000000000,17.000000000000000,0.000000000000000,0.000000000000000,14.800000000000001,28.699999999999999,30.443,2.02190351,2.34798861,455.27490234,490.08834839,Priory Park,6.00000000000,4.85000000000,38.43467217010,"43","59",22.706,32.941,"9887","2000016776",97 COLLEGE AVENUE WEST,899900.000000000000000,"May 05, 2021",900000.000000000000000,7.000000000000000,4.000000000000000,2.000000000000000,1500.000000000000000,,Bungalow,Finished,2021.000000000000000,534000.000000000000000,2021.000000000000000,5995.970000000000255,106.000000000000000,90.000000000000000,"712430067",Old University,ResidentialProperty,43.526971000000003,-80.239868000000001
